MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Any Mental Health,402,0.608,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,676,0.023,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,695,0.047,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,589,0.034,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,589A4,0.016,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,589A5,0.068,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,657,0.068,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,502,0.061,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,520,0.024,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,564,0.036,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,580,0.036,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,586,0.024,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,598,0.039,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,623,0.036,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,635,0.036,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,667,0.043,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,549,0.024,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,671,0.032,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,674,0.028,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,501,0.020,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,644,0.036,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,678,0.054,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,436,0.005,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,554,0.014,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,575,0.030,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,660,0.029,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,666,0.089,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,531,0.030,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,648,0.022,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,653,0.034,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,663,0.022,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,668,0.023,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,459,0.024,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,570,0.040,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,612A4,0.016,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,640,0.032,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,654,0.038,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,662,0.017,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,593,0.035,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,600,0.030,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,605,0.031,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,664,0.022,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,691,0.021,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,437,0.025,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,438,0.024,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,568,0.031,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,618,0.017,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,636,0.024,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,636A6,0.030,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,636A8,0.029,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Inpatient Mental Health,656,0.032,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,405,0.017,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,518,0.043,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,523,0.030,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,631,0.005,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,689,0.020,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,528,0.035,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,528A5,0.051,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,528A6,0.186,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,528A8,0.013,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,561,0.039,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,620,0.082,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,630,0.030,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,632,0.017,Percent
MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Residential Mental Health,529,0.052,Percent
